url,name,5,4,3,2,1,total
https://www.amazon.com/Amazfit-Smartwatch-Storage-Bluetooth-Water-Resistant/dp/B08HR91GQB/ref=sxbs_sbv_search_btf?crid=10EYU49Y1MORK&cv_ct_cx=smartwatch&keywords=smartwatch&pd_rd_i=B08HR91GQB&pd_rd_r=8856b41b-606d-4d42-b198-df6eb41904af&pd_rd_w=DApEW&pd_rd_wg=McwKz&pf_rd_p=4a33be0c-5de3-47f0-828b-e64e836b17dc&pf_rd_r=J20YTERT9WFMTXS7K341&qid=1638031087&sprefix=smartwa%2Caps%2C318&sr=1-49-f83e8533-c63d-4064-a6c8-4beb7d62281f#customerReviews,Amazfit GTR 2 Smart Watch for Android iPhone with Alexa GPS Fitness Sports Watch for Men Bluetooth Call 14-Day Battery Life 90 Sports Modes Blood Oxygen Heart Rate Tracking Waterproof Sports,56%,20%,8%,5%,10%,1532
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A0992206INWI0Q5FNKT1&url=%2FCanMixs-Android-Waterproof-Watches-Compatible%2Fdp%2FB08F9LTF4W%2Fref%3Dsr_1_65_sspa%3Fcrid%3D10EYU49Y1MORK%26keywords%3Dsmartwatch%26qid%3D1638031190%26sprefix%3Dsmartwa%252Caps%252C318%26sr%3D8-65-spons%26psc%3D1&qualifier=1638031190&id=5711252964289177&widgetName=sp_atf_next#customerReviews,CanMixs Smart Watch for Android Phones iOS Waterproof Smart Watches for Women Men Sports Digital Watch Fitness Tracker Heart Rate Blood Oxygen Sleep Monitor Touch Screen Compatible Samsung iPhone,56%,16%,11%,6%,12%,6499
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A08837461O07AQIDR2S8B&url=%2FPressure-Activity-Pedometer-Smartwatch-Compatible%2Fdp%2FB097DPFKGY%2Fref%3Dsr_1_66_sspa%3Fcrid%3D10EYU49Y1MORK%26keywords%3Dsmartwatch%26qid%3D1638031190%26sprefix%3Dsmartwa%252Caps%252C318%26sr%3D8-66-spons%26psc%3D1&qualifier=1638031190&id=5711252964289177&widgetName=sp_atf_next#customerReviews,Smart Watch for Android iOS Compatible iPhone Samsung Phone Women Men Smartwatch Fitness Tracker with Heart Rate Monitor and Blood Oxgen Sensor IP67 Waterproof Pedometer Watch with Activity Tracker,43%,15%,13%,12%,17%,71
https://www.amazon.com/Togala-Smartwatch-Activity-Waterproof-Compatible/dp/B09CY4NH78/ref=sr_1_67?crid=10EYU49Y1MORK&keywords=smartwatch&qid=1638031190&sprefix=smartwa%2Caps%2C318&sr=8-67#customerReviews,"Togala Smart Watch 1.69"" Touch Screen Fitness Watches for Women Sports Fitness Tracker Smartwatch with Sleep Heart Rate Monitor Activity IP67 Waterproof Compatible for Android and iOS Phones Pink",85%,3%,3%,3%,5%,333
https://www.amazon.com/Samsung-Galaxy-Active-Smartwatch-Charging/dp/B082FQK6YD/ref=sr_1_68?crid=10EYU49Y1MORK&keywords=smartwatch&qid=1638031190&sprefix=smartwa%2Caps%2C318&sr=8-68#customerReviews,Samsung Galaxy Active 2 Smartwatch 40mm with Extra Charging Cable Black - SM-R830NZKCXAR (Renewed),77%,12%,4%,1%,6%,466
https://www.amazon.com/Moto-360-3rd-Gen-2020/dp/B087L24J74/ref=sr_1_69?crid=10EYU49Y1MORK&keywords=smartwatch&qid=1638031190&sprefix=smartwa%2Caps%2C318&sr=8-69#customerReviews,Moto 360 3rd Gen 2020 - Wear OS by Google - The Luxury Stainless Steel Smartwatch with Included Interchangeable Genuine Leather and High-Impact Sports Bands,61%,16%,8%,8%,7%,155
https://www.amazon.com/Android-Compatible-Waterproof-Smartwatch-Fitness/dp/B09G2MFBVV/ref=sr_1_70?crid=10EYU49Y1MORK&keywords=smartwatch&qid=1638031190&sprefix=smartwa%2Caps%2C318&sr=8-70#customerReviews,Smart Watch for Android Phones iPhone Compatible IP68 Waterproof Smartwatch Touch Screen Fitness Tracker Fitness Watch Heart Rate Monitor Blood Oxygen Smart Watches for Men Women,76%,12%,0%,0%,12%,21
https://www.amazon.com/Samsung-Sport-Smartwatch-Bluetooth-SM-R600NZKAXAR/dp/B075X35D8M/ref=sr_1_71?crid=10EYU49Y1MORK&keywords=smartwatch&qid=1638031190&sprefix=smartwa%2Caps%2C318&sr=8-71#customerReviews,SAMSUNG Gear Sport Smartwatch (Bluetooth) Black SM-R600NZKAXAR – US Version with Warranty,70%,12%,7%,4%,8%,2059
https://www.amazon.com/Smartwatch-Flashlight-Birthday-Educational-Learning/dp/B09BCK6YFJ/ref=sr_1_72?crid=10EYU49Y1MORK&keywords=smartwatch&qid=1638031190&sprefix=smartwa%2Caps%2C318&sr=8-72#customerReviews,Kids Smart Watches Girls Boys- Kids Smartwatch with Call 2 Cameras 16 Games Music Player Alarm Flashlight 12/24 hr HD Touch Screen Kids Birthday Educational Learning Toys Age 3-14 ( Pink),58%,21%,11%,0%,11%,39
https://www.amazon.com/Smartwatch-Tracker-Smartphone-Children-Birthday/dp/B09FKY8D4L/ref=sr_1_73?crid=10EYU49Y1MORK&keywords=smartwatch&qid=1638031190&sprefix=smartwa%2Caps%2C318&sr=8-73#customerReviews,4G Kids Smartwatch with GPS TrackerSmart Watch w Camera for Kids2 Way Voice & Video Call SOS Alert Smartphone Cell Phone Smart Watch4-15 Years Boys Girls Children Birthday,47%,20%,0%,0%,33%,8
https://www.amazon.com/SAMSUNG-SM-R815UZDAXAR-Galaxy-Smartwatch-Stainless/dp/B089M7SCSG/ref=sr_1_74?crid=10EYU49Y1MORK&keywords=smartwatch&qid=1638031190&sprefix=smartwa%2Caps%2C318&sr=8-74#customerReviews,SAMSUNG SM-R815UZDAXAR Galaxy Smartwatch 42mm 4G Stainless Steel (Rose Gold) - (Renewed),62%,17%,4%,5%,12%,117
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A08744253K88CFD08P4U8&url=%2FHuaWise-Smartwatch-Waterproof-Stopwatch-Compatible%2Fdp%2FB09934WRKF%2Fref%3Dsr_1_75_sspa%3Fcrid%3D10EYU49Y1MORK%26keywords%3Dsmartwatch%26qid%3D1638031190%26sprefix%3Dsmartwa%252Caps%252C318%26sr%3D8-75-spons%26psc%3D1%26smid%3DA1CVW42O9O9D1B&qualifier=1638031190&id=5711252964289177&widgetName=sp_mtf#customerReviews,Smart Watch HuaWise Smart Watch for Android Phones and iOS HD Touch Smartwatch Waterproof Fitness Tracker Watch with Heart Rate Stopwatch Smart Watches for Men Women Compatible iPhone Samsung,61%,15%,10%,7%,8%,291
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A012233811004204EXIZ9&url=%2FWitzon-Compatible-Breathable-Replacement-Wristbands%2Fdp%2FB09F39RLRG%2Fref%3Dsr_1_76_sspa%3Fcrid%3D10EYU49Y1MORK%26keywords%3Dsmartwatch%26qid%3D1638031190%26sprefix%3Dsmartwa%252Caps%252C318%26sr%3D8-76-spons%26psc%3D1&qualifier=1638031190&id=5711252964289177&widgetName=sp_mtf#customerReviews,Witzon Compatible with Fitbit Versa 2 Band 4 Pack Breathable Replacement Wristbands Silicone Sport Bands for Versa 2 / Versa / Versa Lite Smartwatch for Women Men Small Black/Plum/Green/Blue Gray,86%,14%,0%,0%,0%,17
https://www.amazon.com/Fitness-Smartwatch-Pedometer-Waterproof-Activity/dp/B098PZNSL7/ref=sr_1_77?crid=10EYU49Y1MORK&keywords=smartwatch&qid=1638031190&sprefix=smartwa%2Caps%2C318&sr=8-77#customerReviews,"Smart Watch 2021 for Men Women Fitness Watch 1.69"" Touch Screen Smartwatch Pedometer Watch with Heart Rate and Sleep Monitor IP67 Waterproof Sport Watch Activity Tracker for iOS and Android",50%,19%,12%,8%,11%,838
https://www.amazon.com/Skagen-Connected-Stainless-Touchscreen-Smartwatch/dp/B082JJKNWK/ref=sr_1_78?crid=10EYU49Y1MORK&keywords=smartwatch&qid=1638031190&sprefix=smartwa%2Caps%2C318&sr=8-78#customerReviews,Skagen Connected Falster 3 Gen 5 Stainless Steel Touchscreen Smartwatch with Heart Rate GPS NFC and Smartphone Notifications,60%,18%,9%,5%,9%,397
https://www.amazon.com/UHOOFIT-Smartwatch-Notification-Waterproof-Countdown/dp/B09G6RMCR4/ref=sr_1_79?crid=10EYU49Y1MORK&keywords=smartwatch&qid=1638031190&sprefix=smartwa%2Caps%2C318&sr=8-79#customerReviews,"UHOOFIT Smart Watch for Men 1.71"" Full Touch Smartwatch with Heart Rate Monitor Message Notification Sleep Monitor IP68 Waterproof Fitness Watch with 20 Mode Sports Countdown Alarm for Android iOS",68%,12%,20%,0%,0%,12
https://www.amazon.com/Citizen-smartwatch-Continuous-Notifications-Connection/dp/B09FFTT7S3/ref=sr_1_80?crid=10EYU49Y1MORK&keywords=smartwatch&qid=1638031190&sprefix=smartwa%2Caps%2C318&sr=8-80#customerReviews,Citizen CZ Smart Hybrid smartwatch 44mm Stainless Steel Continuous Heart Rate Tracking Fitness Activity Golf App Displays Notifications and Messages Bluetooth Connection 15 Day Battery Life.,51%,49%,0%,0%,0%,6
https://www.amazon.com/Bluetooth-SmartWatch-Working-Fitness-Waterproof/dp/B07YP3PWNF/ref=sr_1_81?crid=10EYU49Y1MORK&keywords=smartwatch&qid=1638031190&sprefix=smartwa%2Caps%2C318&sr=8-81#customerReviews,HUAWEI Watch GT 2 2019 Bluetooth Smart Watch Sport GPS 14 Days Working Fitness Tracker Blood Oxygen Monitor Heart Rate Tracker Waterproof for Android and iOS 46mm Matte Black,78%,12%,4%,3%,3%,562
https://www.amazon.com/Bluetooth-Smartwatch-Waterproof-Pedometer-Compatible/dp/B095C38BCB/ref=sr_1_83?crid=10EYU49Y1MORK&keywords=smartwatch&qid=1638031190&sprefix=smartwa%2Caps%2C318&sr=8-83#customerReviews,Bluetooth Call Smartwatch for Women Fitness Tracker Watch with Heart Rate and Sleep Monitor IP67 Waterproof Activity Tracker Pedometer Watches Compatible with iPhone Android Phones (Pink),48%,15%,13%,6%,19%,380
https://www.amazon.com/Fossil-FB-01-Stainless-Hybrid-Smartwatch/dp/B081HR45S9/ref=sr_1_84?crid=10EYU49Y1MORK&keywords=smartwatch&qid=1638031190&sprefix=smartwa%2Caps%2C318&sr=8-84#customerReviews,Fossil Men's FB-01 Dive-Inspired Hybrid Smartwatch HR with Always-On Readout Display Heart Rate Activity Tracking Smartphone Notifications Message Previews,64%,14%,9%,4%,8%,486
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A08621011IYY9DDCB5P39&url=%2FAGPTEK-Waterproof-Smartwatch-Activity-Pedometer%2Fdp%2FB08HV7LW3Q%2Fref%3Dsr_1_85_sspa%3Fcrid%3D10EYU49Y1MORK%26keywords%3Dsmartwatch%26qid%3D1638031190%26sprefix%3Dsmartwa%252Caps%252C318%26sr%3D8-85-spons%26psc%3D1%26smid%3DA1TVDUW3K6CWWG&qualifier=1638031190&id=5711252964289177&widgetName=sp_btf#customerReviews,Smart Watch AGPTEK Smartwatch for Men Women IP68 Waterproof Activity Tracker with Full Touch Color Screen Heart Rate Monitor Pedometer Sleep Monitor for Android and iOS Phones Black LW11,61%,16%,10%,5%,8%,18089
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A07976773V9BI9U9DEIBD&url=%2FActivity-Trackers-Waterproof-Smartwatch-Pedometer%2Fdp%2FB09GKD9YSJ%2Fref%3Dsr_1_86_sspa%3Fcrid%3D10EYU49Y1MORK%26keywords%3Dsmartwatch%26qid%3D1638031190%26sprefix%3Dsmartwa%252Caps%252C318%26sr%3D8-86-spons%26psc%3D1&qualifier=1638031190&id=5711252964289177&widgetName=sp_btf#customerReviews,Fitness Tracker Watch Activity Trackers for Women Men Exercise Fitness Watch Health Tracker Heart Rate Sleep Monitor Waterproof Smartwatch with Calories GPS Step Counter Pedometer Workout Watch,70%,13%,2%,9%,6%,30
https://www.amazon.com/Fitbit-Fitness-Smartwatch-Battery-Included/dp/B08DFPV5Y2/ref=sxbs_sbv_search_btf?crid=10EYU49Y1MORK&cv_ct_cx=smartwatch&keywords=smartwatch&pd_rd_i=B08DFPV5Y2&pd_rd_r=c78c1c19-f55c-48b4-9c8a-e624d3a20929&pd_rd_w=tGRkt&pd_rd_wg=XgwEu&pf_rd_p=4a33be0c-5de3-47f0-828b-e64e836b17dc&pf_rd_r=ZQ6G5BBJ6WTBN934MVK7&qid=1638031190&sprefix=smartwa%2Caps%2C318&sr=1-65-f83e8533-c63d-4064-a6c8-4beb7d62281f#customerReviews,Fitbit Versa 3 Health & Fitness Smartwatch with GPS 24/7 Heart Rate Alexa Built-in 6+ Days Battery Black/Black One Size (S & L Bands Included),76%,13%,4%,2%,4%,24149
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A08947526NJEA076IB98&url=%2FGarmin-Smartwatch-Touchscreen-Features-010-02426-01%2Fdp%2FB08FRQFBPC%2Fref%3Dsr_1_81_sspa%3Fcrid%3D10EYU49Y1MORK%26keywords%3Dsmartwatch%26qid%3D1638031289%26sprefix%3Dsmartwa%252Caps%252C318%26sr%3D8-81-spons%26psc%3D1&qualifier=1638031289&id=8185343783390499&widgetName=sp_atf_next#customerReviews,Garmin Venu Sq Music GPS Smartwatch with Bright Touchscreen Display Features Music and Up to 6 Days of Battery Life Rose Gold with Tan Band,72%,14%,6%,4%,4%,3596
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A0336315WOHFIQ3TN89D&url=%2FAndroid-PhonesMulti-Sport-Incoming-Reminder-SmartWatch%2Fdp%2FB08R7H2VLQ%2Fref%3Dsr_1_82_sspa%3Fcrid%3D10EYU49Y1MORK%26keywords%3Dsmartwatch%26qid%3D1638031289%26sprefix%3Dsmartwa%252Caps%252C318%26sr%3D8-82-spons%26psc%3D1&qualifier=1638031289&id=8185343783390499&widgetName=sp_atf_next#customerReviews,2021 Smart Watch for Android iOS PhonesMulti-Sport Track Smart Watches with Sleep TrackerMessage ReminderMusic ControlIP67 WaterproofSmartWatch for Men Women,55%,0%,21%,9%,15%,16
https://www.amazon.com/LiveGo-Liftable-Waterproof-Smartwatch-Rotatable/dp/B09HC61JYW/ref=sr_1_83?crid=10EYU49Y1MORK&keywords=smartwatch&qid=1638031289&sprefix=smartwa%2Caps%2C318&sr=8-83#customerReviews,4G Kids Smart Watch for Boys Girls LiveGo Liftable Waterproof Safe Smartwatch Phone with 360° Rotatable GPS Tracker Calling SOS Camera WiFi for Kids Children Students Ages 3-12 Birthday Gifts Black,100%,0%,0%,0%,0%,3
https://www.amazon.com/CanMixs-Android-Waterproof-Watches-Compatible/dp/B08J41PMYF/ref=sr_1_84?crid=10EYU49Y1MORK&keywords=smartwatch&qid=1638031289&sprefix=smartwa%2Caps%2C318&sr=8-84#customerReviews,CanMixs Smart Watch for Android Phones iOS Waterproof Smart Watches for Women Men Sports Digital Watch Fitness Tracker Heart Rate Blood Oxygen Sleep Monitor Touch Screen Compatible Samsung iPhone,56%,16%,11%,6%,12%,6499
https://www.amazon.com/HUAWEI-Band-Smartwatch-1-47AMOLED-Waterproof/dp/B09335XLTS/ref=sr_1_85?crid=10EYU49Y1MORK&keywords=smartwatch&qid=1638031289&sprefix=smartwa%2Caps%2C318&sr=8-85#customerReviews,HUAWEI Band 6 Fitness Tracker Smartwatch for Men Women 1.47''AMOLED Color Screen SpO224H Heart Rate Monitor14 Days Battery LifeFemale Cycle Tracker 5ATM Waterproof Global VersionBlack,72%,15%,5%,2%,7%,486
https://www.amazon.com/SAMSUNG-Galaxy-Smart-Mystic-Renewed/dp/B08HL5K8JB/ref=sr_1_86?crid=10EYU49Y1MORK&keywords=smartwatch&qid=1638031289&sprefix=smartwa%2Caps%2C318&sr=8-86#customerReviews,SAMSUNG Galaxy Smart Watch 3 (45mm Mystic Black) (Renewed),78%,13%,4%,2%,3%,779
https://www.amazon.com/Smartwatch-Android-Waterproof-Fitness-Pressure/dp/B098ND6PSR/ref=sr_1_87?crid=10EYU49Y1MORK&keywords=smartwatch&qid=1638031289&sprefix=smartwa%2Caps%2C318&sr=8-87#customerReviews,"Smart Watch for Women Girls 1.69"" Full Touch Screen Smartwatch for Android Phones IP68 Waterproof Fitness Tracker Watch with Heart Rate Blood Pressure Sleep Monitor Step Counter Sport Running Watch",63%,28%,9%,0%,0%,15
https://www.amazon.com/Samsung-Galaxy-Active-Smartwatch-Charging/dp/B081KB7T99/ref=sr_1_88?crid=10EYU49Y1MORK&keywords=smartwatch&qid=1638031289&sprefix=smartwa%2Caps%2C318&sr=8-88#customerReviews,(Renewed) Samsung Galaxy Active 2 Smartwatch 40mm with Extra Charging Cable Pink Gold - SM-R830NZDCXAR,81%,11%,3%,1%,4%,2239
https://www.amazon.com/Rinsmola-Android-Smartwatch-Waterproof-Compatible/dp/B08TZQSLNS/ref=sr_1_89?crid=10EYU49Y1MORK&keywords=smartwatch&qid=1638031289&sprefix=smartwa%2Caps%2C318&sr=8-89#customerReviews,Rinsmola 2021 Smart Watch for Android/iOS Phones1.4'' Full Touch Screen Fitness Tracker for MenWomenSmartwatch with Heart Rate/Sleep MonitorIP67 Waterproof Fitness Watch Compatible iPhone Samsung,57%,15%,10%,6%,13%,3382
https://www.amazon.com/NAIXUES-Smartwatches-Android-Watches-Waterproof/dp/B096K18XTK/ref=sr_1_90?crid=10EYU49Y1MORK&keywords=smartwatch&qid=1638031289&sprefix=smartwa%2Caps%2C318&sr=8-90#customerReviews,Smart Watch NAIXUES 1.57'' Curved Screen Smartwatches for Android iOS Phones Smart Watches for Men Women with 2 Extra Bands Fitness Tracker with Heart Rate Monitor IP68 Waterproof Blood Oxygen,77%,6%,6%,1%,10%,197
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A05992893S23SVLF1ZMI0&url=%2FHuaWise-Smartwatch-Waterproof-Stopwatch-Compatible%2Fdp%2FB0993MJXGX%2Fref%3Dsr_1_91_sspa%3Fcrid%3D10EYU49Y1MORK%26keywords%3Dsmartwatch%26qid%3D1638031289%26sprefix%3Dsmartwa%252Caps%252C318%26sr%3D8-91-spons%26psc%3D1%26smid%3DALPZ83I7REYO&qualifier=1638031289&id=8185343783390499&widgetName=sp_mtf#customerReviews,Smart Watch HuaWise Smart Watch for Android Phones and iOS HD Touch Smartwatch Waterproof Fitness Tracker Watch with Heart Rate Stopwatch Smart Watches for Men Women Compatible iPhone Samsung,61%,15%,10%,7%,8%,291
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A038616054B2AH7L6QM1&url=%2FDFU-Compatible-Protection-Military-Protective%2Fdp%2FB08SQQYCTP%2Fref%3Dsr_1_92_sspa%3Fcrid%3D10EYU49Y1MORK%26keywords%3Dsmartwatch%26qid%3D1638031289%26sprefix%3Dsmartwa%252Caps%252C318%26sr%3D8-92-spons%26psc%3D1&qualifier=1638031289&id=8185343783390499&widgetName=sp_mtf#customerReviews,DFU Compatible with Apple Watch SE/6/5/4 Bumper case Fall Protection Durable Military Grade Protective TPU Flexible Shock Proof Resist (Grey 42MM/44MM),100%,0%,0%,0%,0%,1
https://www.amazon.com/Fitness-1-57inch-Smartwatch-Pedometer-iPhone-Samsung-Android-Phones/dp/B08ND6Y7V8/ref=sr_1_93?crid=10EYU49Y1MORK&keywords=smartwatch&qid=1638031289&sprefix=smartwa%2Caps%2C318&sr=8-93#customerReviews,Smart Watch Fitness Tracker with 1.57inch Touch Screen Smartwatch for Men Women Blood Oxygen Meter Heart Rate Sleep Monitor Answer Calls Voice Output Pedometer for iOS iPhone Samsung Android Phones,52%,17%,12%,6%,14%,338
https://www.amazon.com/Michael-Kors-Touchscreen-Smartwatch-Pink-MKT5070/dp/B07T9P89N5/ref=sr_1_94?crid=10EYU49Y1MORK&keywords=smartwatch&qid=1638031289&sprefix=smartwa%2Caps%2C318&sr=8-94#customerReviews,Michael Kors Access Gen 4 MKGO Smartwatch- Lightweight Touchscreen Powered with Wear OS by Google with Heart Rate GPS NFC and Smartphone Notifications,71%,10%,6%,3%,10%,3027
https://www.amazon.com/90%C2%B0Rotatable-Digital-Smartwatch-Electronic-Learning/dp/B07J4RP31Z/ref=sr_1_95?crid=10EYU49Y1MORK&keywords=smartwatch&qid=1638031289&sprefix=smartwa%2Caps%2C318&sr=8-95#customerReviews,PROGRACE Kids Smartwatch with 90°Rotatable Camera Touchscreen Kids Watch Music Pedometer Flashlight Games FM Radio Kids Smart Watch Sports Watches Digital Wrist Watch for Boys,57%,17%,12%,6%,9%,3673
https://www.amazon.com/Apple-Watch-GPS-38mm-Silver-Aluminium/dp/B07K37HKT8/ref=sr_1_96?crid=10EYU49Y1MORK&keywords=smartwatch&qid=1638031289&sprefix=smartwa%2Caps%2C318&sr=8-96#customerReviews,Apple Watch Series 3 (GPS 38mm) - Silver Aluminum Case with White Sport Band,89%,7%,2%,1%,1%,143336
https://www.amazon.com/GADIXY-Fitness-Smartwatch-Pedometer-Waterproof/dp/B09GFZWWHP/ref=sr_1_97?crid=10EYU49Y1MORK&keywords=smartwatch&qid=1638031289&sprefix=smartwa%2Caps%2C318&sr=8-97#customerReviews,GADIXY Smart Watch for Men 1.69 inch Fitness Tracker Smartwatch with Heart Rate Sleep Monitor 24 Sport Modes Pedometer Smart Watches IP67 Waterproof Phone Watch for iPhone Android (Black),100%,0%,0%,0%,0%,1
https://www.amazon.com/Samsung-Smartwatch-Included-SM-R840NZKCXAR-Renewed/dp/B08KX3NFS4/ref=sr_1_98?crid=10EYU49Y1MORK&keywords=smartwatch&qid=1638031289&sprefix=smartwa%2Caps%2C318&sr=8-98#customerReviews,Samsung Galaxy Watch3 45mm Smartwatch with Extra Band Included Mystic Black SM-R840NZKCXAR (Renewed),72%,17%,0%,6%,5%,26
https://www.amazon.com/Aluminum-Pedometer-Recorder-Flashlight-Smartwatch/dp/B099Z66GKK/ref=sr_1_99?crid=10EYU49Y1MORK&keywords=smartwatch&qid=1638031289&sprefix=smartwa%2Caps%2C318&sr=8-99#customerReviews,Smart Watch for Kids Aluminum Case with Deep Navy Sport Band 16 Games Pedometer Music Video Recorder Player Camera Flashlight Alarm Clock and More Smartwatch for Age 3-12 Boys Girls Gifts,72%,8%,12%,2%,6%,74
https://www.amazon.com/Pradory-Activity-Waterproof-Bluetooth-Smartwatch/dp/B09K3B5R5S/ref=sr_1_100?crid=10EYU49Y1MORK&keywords=smartwatch&qid=1638031289&sprefix=smartwa%2Caps%2C318&sr=8-100#customerReviews,Pradory Smart Watch Fitness Watch Activity Tracker for Android iOS Phones Ip67 Waterproof Bluetooth Smartwatch Touch Screen Sports Watch with Heart Rate Blood Pressure Monitor Men Women Black,86%,9%,3%,1%,1%,1447
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A0056252OR4HQKHCDDTG&url=%2FGarmin-v%25C3%25ADvoactive-Smaller-Sized-Smartwatch-Monitoring%2Fdp%2FB07W7W9DQQ%2Fref%3Dsr_1_101_sspa%3Fcrid%3D10EYU49Y1MORK%26keywords%3Dsmartwatch%26qid%3D1638031289%26sprefix%3Dsmartwa%252Caps%252C318%26sr%3D8-101-spons%26psc%3D1&qualifier=1638031289&id=8185343783390499&widgetName=sp_btf#customerReviews,Garmin vivoactive 4S Smaller-Sized GPS Smartwatch Features Music Body Energy Monitoring Animated Workouts Pulse Ox Sensors and More Silver with Gray Band,77%,13%,4%,2%,4%,9365
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A068573236Q1MDKAY8HKZ&url=%2FCompatible-Replacement-Straps%25EF%25BC%258CSoft-Smartwatch-Accessories%2Fdp%2FB09HTWF7GH%2Fref%3Dsr_1_102_sspa%3Fcrid%3D10EYU49Y1MORK%26keywords%3Dsmartwatch%26qid%3D1638031289%26sprefix%3Dsmartwa%252Caps%252C318%26sr%3D8-102-spons%26psc%3D1&qualifier=1638031289&id=8185343783390499&widgetName=sp_btf#customerReviews,4Pack Bands Compatible with Fitbit Charge 5 Kakufunny Replacement Flexible Silicone Watch Straps，Soft Sport Wristband for Fitbit Charge 5 Smartwatch Accessories Women&Men,75%,11%,14%,0%,0%,14
https://www.amazon.com/Fitbit-Advanced-Smartwatch-Management-Temperature/dp/B08DFCWVZ4/ref=sxbs_sbv_search_btf?crid=10EYU49Y1MORK&cv_ct_cx=smartwatch&keywords=smartwatch&pd_rd_i=B08DFCWVZ4&pd_rd_r=98b74be6-3650-4219-921f-62a4e381b9c3&pd_rd_w=V1Kxq&pd_rd_wg=ydysN&pf_rd_p=4a33be0c-5de3-47f0-828b-e64e836b17dc&pf_rd_r=PKVNJ9R3XFYJGPRDTZDE&qid=1638031289&sprefix=smartwa%2Caps%2C318&sr=1-81-f83e8533-c63d-4064-a6c8-4beb7d62281f#customerReviews,Fitbit Sense Advanced Smartwatch with Tools for Heart Health Stress Management & Skin Temperature Trends Carbon/Graphite One Size (S & L Bands Included),72%,14%,5%,3%,6%,21898
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A058175710T9AHY5W2BNI&url=%2FWahoo-ELEMNT-Rival-Multisport-Watch%2Fdp%2FB08VDL1DMQ%2Fref%3Dsr_1_97_sspa%3Fcrid%3D10EYU49Y1MORK%26keywords%3Dsmartwatch%26qid%3D1638031501%26sprefix%3Dsmartwa%252Caps%252C318%26sr%3D8-97-spons%26psc%3D1&qualifier=1638031501&id=264097619814984&widgetName=sp_atf_next#customerReviews,Wahoo ELEMNT Rival Running/Multisport GPS Smartwatch,0%,0%,100%,0%,0%,3
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A10153713N04YQPYM5VVU&url=%2FActivity-Trackers-Waterproof-Smartwatch-Pedometer%2Fdp%2FB09GKFQ62L%2Fref%3Dsr_1_98_sspa%3Fcrid%3D10EYU49Y1MORK%26keywords%3Dsmartwatch%26qid%3D1638031501%26sprefix%3Dsmartwa%252Caps%252C318%26sr%3D8-98-spons%26psc%3D1&qualifier=1638031501&id=264097619814984&widgetName=sp_atf_next#customerReviews,Fitness Tracker Watch Activity Trackers for Women Men Exercise Fitness Watch Health Tracker Heart Rate Sleep Monitor Waterproof Smartwatch with Calories GPS Step Counter Pedometer Workout Watch,70%,13%,2%,9%,6%,30
https://www.amazon.com/AGPTEK-Smartwatch-Waterproof-Pedometer-LW31/dp/B0923KW79Y/ref=sr_1_99?crid=10EYU49Y1MORK&keywords=smartwatch&qid=1638031501&sprefix=smartwa%2Caps%2C318&sr=8-99#customerReviews,"Smart Watch AGPTEK 1.69""(43mm) Smartwatch for Android and iOS Phones IP68 Waterproof Fitness Tracker Watch Heart Rate Monitor Pedometer Sleep Monitor for Men Women Black LW31",55%,15%,12%,5%,13%,1715
